vertices,x,y
604939221,116.3010973,39.9686435
604939222,116.3010704,39.9689063
604939223,116.2972475,39.9713519
604939227,116.2953592,39.9738648
604939234,116.2938582,39.9866152
604939235,116.2935851,39.9885858
604939236,116.2934718,39.989065
604939239,116.2926848,39.9901186
604955703,116.5350126,40.0534174
604955776,116.4777959,40.0575805
604955808,116.4919044,40.0570043
604955815,116.4959125,40.0573322
604958864,116.4753683,40.0575036
604959402,116.4762476,40.0604331
604961088,116.4763123,40.0592138
604961673,116.4760072,40.0610691
604961775,116.4760792,40.0595584
604964457,116.4821735,40.0714353
604965608,116.4928702,40.0709262
604966521,116.4930311,40.0759671
604966525,116.4812552,40.0789482
604968374,116.4562272,40.0192089
604968376,116.4542297,40.0389238
604968398,116.4542322,40.0236758
604968399,116.4553225,40.021451
604968605,116.4284639,40.0601753
604968738,116.4111835,40.0494313
605005386,116.4752913,40.0882474
605005542,116.4751992,40.0908285
605006596,116.4748957,40.0931405
605010247,116.4765464,40.0929239
605040400,116.3601944,40.0828538
605040409,116.3620037,40.0742767
605040410,116.3617462,40.0741864
605040414,116.357539,40.0731485
605040434,116.3584325,40.0904155
605040438,116.3688907,40.0920822
605040857,116.5459994,40.0589537
605040864,116.5558306,40.0478623
605040872,116.556548,40.0422415
605040886,116.5598812,40.0452278
605040992,116.5755591,40.052403
605041078,116.5749063,40.0508935
605041084,116.5783646,40.0599119
605041110,116.5832022,40.0475959
605041112,116.5850628,40.0477183
605041114,116.5860579,40.0476331
605041154,116.5894868,40.0479566
605041180,116.5889461,40.0490494
605041183,116.5868099,40.0614667
605041185,116.5855354,40.0695369
605041683,116.58155,40.0593624
605041882,116.5863921,40.0537405
605042052,116.5828062,40.0578959
605042105,116.5821921,40.0586433
605042127,116.5837247,40.0588534
605042172,116.5829765,40.060167
605045020,116.581734,40.0482541
605045035,116.5875462,40.0566515
605045039,116.5636319,40.0644221
605045041,116.5691398,40.0635384
605045042,116.5789203,40.0626086
605045043,116.5826662,40.0622328
605048363,116.1804499,40.0477026
605048369,116.1751209,40.0488403
605048371,116.1612669,40.0521775
605048372,116.1590579,40.0527195
605048377,116.1490549,40.05598
605232853,116.1551861,40.06712
605267881,116.5818721,39.8276792
605304332,116.2233417,39.8396071
605304919,116.2194234,39.8449871
605304976,116.2232471,39.8419717
605305250,116.2202914,39.8443575
605307298,116.2214355,39.8434609
605307455,116.2216682,39.844181
605307480,116.2258377,39.848276
605307482,116.2261399,39.8479679
605307607,116.2274056,39.8453572
605307621,116.230929,39.8412633
605309582,116.2413882,39.860629
605309583,116.2365879,39.8586844
605309589,116.2326062,39.8569664
605309749,116.2468257,39.8628038
605309811,116.2470798,39.8629019
605311884,116.2351493,39.8548153
605311917,116.2609907,39.8641638
605311919,116.2617481,39.8641693
605312246,116.2566878,39.8665018
605312745,116.4114678,39.8013685
605312750,116.4112762,39.8012621
605313124,116.4384797,39.7899183
605313125,116.4386275,39.7933392
605313138,116.4151871,39.8242349
605313142,116.4070088,39.8305452
605313204,116.4092345,39.8312408
605313218,116.4092602,39.8305684
605318866,116.4955235,39.8213376
605320001,116.4482123,39.8227467
605320004,116.4478203,39.8218186
605320044,116.4473669,39.8209452
605320327,116.4472609,39.8206955
605320331,116.4476133,39.8198564
605320336,116.448862,39.8163112
605321304,116.4485479,39.8234535
605321528,116.4611242,39.8237665
605321532,116.4750685,39.8240243
605322780,116.3391722,39.8100545
605322857,116.3393361,39.809059
605322860,116.3397261,39.809108
605323509,116.3390008,39.8100412
605323511,116.3389627,39.8082714
605323528,116.3392726,39.8054214
605345435,116.3391351,39.8047408
605345486,116.3397108,39.8014256
605345491,116.3388799,39.8094016
605345500,116.338565,39.8204273
605345502,116.3387035,39.8212048
605345514,116.3378341,39.8292302
605345926,116.3374184,39.8293438
605347566,116.3417982,39.7973453
605349520,116.3396673,39.8249238
605349689,116.3455741,39.8296368
605349690,116.3455732,39.8298133
605349915,116.3426455,39.829946
605349952,116.3398728,39.8322481
605349963,116.3358793,39.829532
605350335,116.3394256,39.824791
605350596,116.3348314,39.8296367
605350605,116.3392366,39.8280216
605350946,116.3396529,39.8347525
605350949,116.3394809,39.8322449
605350956,116.3381034,39.8303514
605351277,116.3398761,39.8292252
605351285,116.3413459,39.8280798
605351974,116.3400217,39.8266352
605762230,116.4320787,40.0392597
605762236,116.429882,40.0362016
605762244,116.4266482,40.0339542
605762256,116.4309525,40.0337416
605762261,116.4357124,40.0337164
605763119,116.4264658,40.0208423
605763134,116.4354135,40.0336954
605763384,116.4327255,40.02035
605765204,116.4354412,40.0350259
605766490,116.4264336,40.0417166
605770222,116.4363295,40.0190781
605770229,116.4334754,40.0198879
605770352,116.4386927,40.0182383
605773663,116.5145277,40.040951
605775614,116.5165408,40.0572445
605775629,116.5147956,40.0409319
605776744,116.5103106,40.0330925
605777337,116.510923,40.0409485
605778119,116.510719,40.0288597
605778179,116.5057306,40.0226897
605779225,116.5041128,40.033456
605780244,116.4967143,40.0408254
605790660,116.4648181,40.0192085
605790706,116.4683615,40.0235019
605790709,116.4687184,40.023469
605791698,116.4537231,40.0288841
605791760,116.4590896,40.0239663
605804026,116.2904447,40.0131103
605804982,116.2812734,40.0132065
605806227,116.280903,40.0143409
605808100,116.2840289,40.0139417
605808882,116.2838285,40.012367
605808932,116.2804569,40.0118584
605809552,116.2782106,40.0134704
605813080,116.2538082,40.0427392
605813112,116.2427588,40.0465639
605813123,116.2525006,40.043071
605820122,116.2380636,40.0724251
605820190,116.2381783,40.0722169
605820317,116.2413912,40.0665783
605822142,116.2406091,40.0663976
605822251,116.2493603,40.0514552
605822260,116.2513076,40.0491114
605822285,116.2523178,40.0433089
605822332,116.2524278,40.0442784
605824503,116.2517963,40.0412205
605827153,116.2605847,40.0232371
605827161,116.2629887,40.023527
605827979,116.2652683,40.0307916
605851969,116.3715885,39.7955236
605853241,116.3771709,39.8017876
605857633,116.3879118,39.810688
605857671,116.3880123,39.8159426
605857692,116.3901094,39.8232991
605857743,116.3952165,39.8246909
605857939,116.3955708,39.82469
605859322,116.3881795,39.8068179
605860454,116.3961358,39.8059742
605860458,116.3965063,39.8059843
605885994,116.3216688,39.7964515
605915562,116.3426375,39.7888258
605923050,116.3423158,39.8287003
605923590,116.3376375,39.8302415
605923961,116.3376743,39.8292866
605943172,116.3637555,39.8296378
605943187,116.3639453,39.8301495
605943257,116.3593129,39.8126186
605943266,116.3588693,39.8165053
605943296,116.3634171,39.8296221
605948867,116.3628194,39.8278875
605949025,116.3621639,39.7932247
605949033,116.3619464,39.7932305
605949211,116.3451802,39.7887174
605950585,116.371459,39.7952893
605962142,116.3393567,39.8095128
605962176,116.340714,39.7995912
605962186,116.339679,39.8053024
605962211,116.3392926,39.8116557
605962260,116.33907,39.8187055
605963810,116.3392174,39.8130429
605965557,116.3401726,39.8449493
605966989,116.3651761,39.8445823
605967055,116.3651753,39.8444742
605967990,116.3401565,39.8448197
605968000,116.3531271,39.8444359
605968005,116.358855,39.8444718
605969524,116.3486642,39.8395192
605969634,116.3474446,39.844462
605969646,116.3474368,39.8445806
605970229,116.3558353,39.8489566
605970340,116.3618972,39.8494166
605970980,116.3650208,39.8518072
605972382,116.3562744,39.8530953
605974718,116.3587184,39.8514414
605981582,116.3486653,39.8526358
605985531,116.3436227,39.8596097
605985587,116.3435316,39.8554629
605985605,116.3414142,39.8557907
605986198,116.356859,39.8577374
605986498,116.3436121,39.8602911
605988646,116.3482886,39.8638906
605989170,116.3537078,39.8641021
605989187,116.353706,39.8669529
605989958,116.3538262,39.860993
605998207,116.3105024,39.848159
605999313,116.3151975,39.8480081
605999320,116.3172054,39.8474267
606001089,116.3269536,39.8474167
606001766,116.314201,39.8398386
606030408,116.5310698,39.7920988
606031888,116.5341098,39.7893888
606031891,116.534262,39.7892049
606042818,116.5519995,39.7892925
606042821,116.5522326,39.7894227
606042833,116.5625152,39.7944493
606042840,116.5624462,39.7945252
606043982,116.5612995,39.8048239
606044077,116.5659108,39.8087843
606045331,116.5598085,39.7973808
606045724,116.5653028,39.8000624
606046462,116.5628195,39.7988819
606046465,116.5601838,39.8018295
606046955,116.5494978,39.7923937
606046959,116.5492423,39.7922875
606047382,116.543854,39.7982786
606048578,116.5312732,39.7922018
606049116,116.5413607,39.8012992
606049496,116.5318174,39.7966418
606050500,116.5379834,39.7996068
606051874,116.5232176,39.8177531
606051880,116.521453,39.819841
606051902,116.5208463,39.8216033
606052191,116.5144682,39.8167058
606053325,116.5280611,39.8119669
606053680,116.5203797,39.8164843
606053687,116.5253651,39.810681
606054095,116.5183736,39.8155874
606054121,116.5235269,39.8097952
606054409,116.5155898,39.8143428
606054427,116.5208111,39.8084865
606054919,116.5182315,39.8113203
606054934,116.5209549,39.812649
606054940,116.5228975,39.8136075
606054945,116.5256279,39.8149266
606056381,116.5265391,39.8216199
606056417,116.5341923,39.8226105
606141884,116.6111502,39.8037326
606141984,116.5930513,39.8163579
606142362,116.5441783,39.8414154
606304149,116.3252218,40.0367137
606304151,116.3240269,40.0388916
606364443,116.5833355,39.8288718
606364445,116.5769148,39.8222064
606366621,116.578898,39.823723
606366772,116.5775768,39.8266695
606366812,116.5770781,39.8277076
606366923,116.5812763,39.8275028
606734868,116.6039978,39.8797409
606734884,116.6033397,39.8863514
606734903,116.6029095,39.8901822
606734920,116.6010495,39.8930969
606735000,116.5962158,39.8982325
606735014,116.5952721,39.9042888
606735853,116.5959134,39.9000341
606736355,116.5993076,39.9000759
606736391,116.602628,39.9001747
606736397,116.6062286,39.9001084
606737492,116.605119,39.9042627
606737531,116.6042981,39.9047062
606737606,116.5952842,39.9041756
606742648,116.6030884,39.8882785
606794040,116.5441464,39.8816535
606794459,116.537398,39.8800481
606794991,116.5375052,39.8760055
606795010,116.537355,39.8816896
606795022,116.5236422,39.8758076
606796292,116.5425585,39.8760796
606796299,116.5424838,39.8798472
606797158,116.54355,39.8707067
606797182,116.5513269,39.8677754
606797186,116.5516304,39.867773
606798496,116.5640591,39.8792906
606798499,116.562997,39.878352
606798513,116.5527994,39.8686617
606801415,116.5454578,39.9077739
606801677,116.545525,39.9058295
606801907,116.5454087,39.9048937
606803120,116.5453031,39.9032728
606803139,116.5492426,39.9016156
606803151,116.5571808,39.9005269
606808061,116.5660558,39.8840729
606809170,116.5964652,39.8756597
606809174,116.6048993,39.8759851
606809750,116.6040199,39.8780112
606811354,116.6072534,39.858449
606811860,116.5710321,39.8559486
606811873,116.5684262,39.8614079
606812311,116.5667598,39.8738334
606812866,116.5680053,39.8642983
606815242,116.5850741,39.8571077
606815284,116.5882797,39.838121
606820510,116.5674364,39.8687676
606823450,116.5489475,39.8742805
606823455,116.5489234,39.8678587
606825799,116.5474001,39.867465
606825802,116.553535,39.8672739
606825805,116.5586774,39.8669714
606826380,116.5704809,39.8740731
606826550,116.5767274,39.8744384
606830070,116.5315937,39.8968664
606834021,116.5518712,39.8966689
606835714,116.532145,39.8949582
606835732,116.5327737,39.8919811
606836201,116.5387237,39.8954018
606838762,116.5807392,39.9010921
606838769,116.5924745,39.9013578
606838772,116.5956538,39.9013734
606842606,116.5709303,39.9094218
606842695,116.5848628,39.919264
606843187,116.5489082,39.908408
606845874,116.5168144,39.907612
606845937,116.5237363,39.9085931
606846435,116.5232466,39.9115328
606846438,116.5229462,39.9116315
606851162,116.5209864,39.9084026
606853250,116.5205115,39.9114958
606853260,116.5199414,39.9160976
606859030,116.5203794,39.8978089
606859100,116.5232949,39.9002925
606861189,116.5316369,39.8992683
606862784,116.5231796,39.9028917
606865271,116.4871241,39.9073204
606867193,116.5180292,39.9050882
606867345,116.523199,39.9025867
606867936,116.5189948,39.9029304
606869626,116.5270661,39.9028667
606869640,116.5270659,39.9027167
606871281,116.5271205,39.9013271
606871548,116.5270661,39.904307
606873179,116.5352143,39.9037979
606873291,116.5364464,39.9035587
606873356,116.5495742,39.9029879
606874870,116.5231342,39.9047927
606875695,116.5138911,39.897138
606875747,116.5168417,39.8815517
606875749,116.5140646,39.891992
606875757,116.514085,39.8916703
606875764,116.5143077,39.8896249
606876724,116.5167926,39.8847819
606876734,116.5215403,39.8847904
606876785,116.5215517,39.8844609
606877318,116.5272807,39.8844856
606882198,116.5511537,39.8191396
606882272,116.5667805,39.8092775
606882654,116.5511853,39.8184024
606882736,116.5573741,39.8068808
606883152,116.5575124,39.8070372
606883159,116.5615681,39.8122762
606883289,116.5511551,39.8143972
606883947,116.559233,39.809735
606884719,116.5244296,39.8014675
606885798,116.5301806,39.8042408
606885802,116.5334246,39.8054894
606885812,116.5410524,39.8083455
606885815,116.5471099,39.8127998
606885819,116.547259,39.812904
606885915,116.5470212,39.8130484
606887020,116.5468793,39.8129158
606887038,116.5333075,39.8056462
606887048,116.5243196,39.8016097
606887897,116.5300427,39.8044037
606887923,116.5351158,39.7981586
606887945,116.5266696,39.7982497
606888568,116.5268868,39.7983208
606888578,116.5327098,39.8011476
606888584,116.5356373,39.8024855
606888978,116.5404384,39.7966051
606889138,116.5295636,39.7995933
606889668,116.5271354,39.8027704
606889673,116.5270021,39.8029301
606889677,116.5243981,39.8059989
606889702,116.5211129,39.8044517
606889834,116.5212597,39.8045678
606890371,116.5276976,39.8075972
606890389,116.5305683,39.8089553
606890402,116.533818,39.810433
606890854,116.5312295,39.8134798
606891930,116.5233806,39.8055534
606892160,116.5124596,39.8208345
606893367,116.5417376,39.8180154
606893373,116.5420154,39.8180618
606893377,116.5511537,39.8169678
606893587,116.5511537,39.8171508
606894025,116.5418995,39.8182256
606894032,116.5416329,39.8181638
606895148,116.5512244,39.8082569
606896375,116.5513162,39.8220984
606897054,116.5571147,39.8192421
606897611,116.5571147,39.8221894
606897621,116.5571238,39.8257065
606897628,116.5571425,39.8285125
606899906,116.5468517,39.8174464
606972028,116.1703323,39.8036789
606972203,116.1911851,39.8074408
606972337,116.1810457,39.806779
606972597,116.1987409,39.8099732
606972610,116.2018421,39.8125391
606972669,116.2015351,39.8125895
606972681,116.1993557,39.8116889
606972725,116.2012044,39.8124735
606973094,116.2017002,39.8140929
