vertex_1,vertex_2,length,haversine
8190434572,6989893012,17.14,0.017139649236332224
8190434572,1762143712,579.9000000000001,0.5796878728081006
8190434572,2494943333,652.885,0.6527802306020414
8190434589,8190434593,117.59899999999999,0.11194024765721247
8190434589,6127534527,592.158,0.5404645101720447
8190434589,8190453837,23.103,0.022857357608763937
8190434593,8190453827,28.84,0.028840083028838812
8190434593,8190434564,112.858,0.10412921014350143
8190434593,8190434589,117.599,0.11194024765721247
8190434594,8190434620,59.451,0.059451376842643296
8190434594,8190434594,765.1800000000001,0.0
8190434594,8190434594,765.18,0.0
8190434620,8190434623,81.207,0.08120724210889255
8190434620,8190434594,59.451,0.059451376842643296
8190434622,8190434623,92.55,0.09255017896204472
8190434623,530654722,154.92,0.1549202102062353
8190434623,8190434622,92.55,0.09255017896204472
8190453822,8190453845,383.859,0.3838587147098343
8190453822,8190453850,29.848,0.029848188041914442
8190453822,8190453826,449.659,0.44954275765009705
8190453822,530654592,324.47499999999997,0.31816381690467044
8190453826,8190453822,449.659,0.44954275765009705
8190453827,8190434593,28.84,0.028840083028838812
8190453827,8190453837,99.764,0.09061154252308999
8190453827,8190453837,111.60600000000001,0.09061154252308999
8190453837,8190453827,99.76400000000001,0.09061154252308999
8190453837,8190453827,111.606,0.09061154252308999
8190453837,8190434589,23.103,0.022857357608763937
8190453845,8190453822,383.859,0.3838587147098343
8190453850,8190453822,29.848,0.029848188041914442
8190453879,1968330792,361.185,0.2544664300558174
8190453888,726640438,475.86099999999993,0.3450684534466024
8190453893,8190453897,131.50400000000002,0.11568283543428998
8190453897,8190453900,164.617,0.12446686286198319
8190453897,8190453893,131.50400000000002,0.11568283543428998
8190453897,8190453907,61.879999999999995,0.06168889670076071
8190453900,1670551346,47.372,0.047372300279519296
8190453900,8190453907,106.665,0.10666470725418589
8190453900,8190453897,164.61700000000002,0.12446686286198319
8190453904,530653667,59.424,0.05942443484318538
8190453907,8190453900,106.665,0.10666470725418589
8190453907,726640438,131.528,0.13152830072102387
8190453907,8190456319,435.51,0.31971595212323595
8190453907,8190453897,61.879999999999995,0.06168889670076071
8190456319,6861995063,102.519,0.10251948645334232
8190456319,726640438,284.657,0.28259285527561234
8190456319,8190453907,435.50999999999993,0.31971595212323595
8190456321,8190456346,86.056,0.08605633057339454
8190456321,8190456326,314.961,0.23984862932281711
8190456321,1968330792,158.141,0.15710361693570693
8190456326,8190456321,314.961,0.23984862932281711
8190456327,8190456349,30.579,0.030578647064177206
8190456327,8190456334,369.704,0.3599605007274165
8190456327,8190456347,24.345999999999997,0.024137473289032617
8190456334,8190456346,43.304,0.043304464390169085
8190456334,8190456345,35.706,0.03570580305375867
8190456334,8190456327,369.704,0.3599605007274165
8190456335,8190456343,125.537,0.12553745328167493
8190456335,8190456339,327.469,0.3211933685006544
8190456335,8190456344,91.082,0.09028682879004178
8190456339,1805993496,151.302,0.15130194628252647
8190456339,8190456346,152.411,0.15241137886531161
8190456339,8190456335,327.469,0.3211933685006544
8190456340,1808612297,440.01599999999996,0.44000750220589097
8190456343,8190456335,125.537,0.12553745328167493
8190456343,1808612292,373.934,0.37393359674403004
8190456343,1805993496,311.663,0.3114176291577558
8190456344,8190456335,91.082,0.09028682879004178
8190456345,8190456334,35.706,0.03570580305375867
8190456346,8190456334,43.304,0.043304464390169085
8190456346,8190456339,152.411,0.15241137886531161
8190456346,8190456321,86.056,0.08605633057339454
8190456347,8190456350,75.307,0.07530658894388248
8190456347,8190456327,24.345999999999997,0.024137473289032617
8190456347,8190456357,155.786,0.11880962275488717
8190456349,8190456327,30.579,0.030578647064177206
8190456349,1808612297,79.424,0.0794240660194931
8190456349,1805993496,57.391,0.057390924193790945
8190456350,8190456347,75.307,0.07530658894388248
8190456357,530655824,97.39,0.09738994157533412
8190456357,1808612297,32.693,0.032693263375273174
8190456357,8190456347,155.786,0.11880962275488717
8190456358,8190456361,28.035,0.028012534570933247
8190456361,1808570694,98.122,0.09812192148686845
8190456361,1808570536,104.323,0.10432308742869412
8190456361,8190456358,28.035000000000004,0.028012534570933247
8190456362,1808570542,77.586,0.07758605206387865
8190456362,8190456372,54.538,0.05452753393853901
8190456362,1808570668,26.041999999999998,0.02603834946653405
8190456370,1808570694,22.793,0.022793169406795852
8190456370,1808570668,141.83,0.14183040607731776
8190456370,1808570668,182.762,0.14183040607731776
8190456372,8190456380,233.526,0.18435486302569834
8190456372,8190456362,54.538,0.05452753393853901
8190456372,8190456386,169.669,0.16948636331901015
8190456380,1808570726,175.186,0.1751860350670232
8190456380,1808612310,27.662,0.027662023371271063
8190456380,8190456382,60.798,0.06079603197278523
8190456380,8190456372,233.52599999999998,0.18435486302569834
8190456382,8190456380,60.798,0.06079603197278523
8190456386,1808612310,37.298,0.03729754569811614
8190456386,8190456391,58.563,0.058562957854779114
8190456386,8190456388,147.808,0.1478072820817089
8190456386,8190456372,169.66899999999998,0.16948636331901015
8190456388,8190456386,147.808,0.1478072820817089
8190456388,8190456392,56.321,0.05621651563416095
8190456388,8190456395,34.225,0.034081223331602725
8190456389,8190456391,111.696,0.11167362128112751
8190456391,8190456386,58.563,0.058562957854779114
8190456391,1808570694,31.809,0.03180884541784565
8190456391,8190456392,149.85,0.14984952342695038
8190456391,8190456389,111.696,0.11167362128112751
8190456392,8190456391,149.85,0.14984952342695038
8190456392,8190456398,43.269,0.04283173285224665
8190456392,8190456388,56.321,0.05621651563416095
8190456395,1808612294,60.77,0.06077006560180725
8190456395,1808612310,147.725,0.147724976987678
8190456395,8190456396,24.842,0.024841985143744215
8190456395,8190456388,34.225,0.034081223331602725
8190456396,8190456395,24.842,0.024841985143744215
8190456398,8190456399,100.249,0.10024879612003965
8190456398,1808612289,61.634,0.061634409808667995
8190456398,1808570694,149.379,0.14937885066329362
8190456398,8190456392,43.269,0.04283173285224665
8190456399,8190456398,100.249,0.10024879612003965
8190456400,1808570717,427.72799999999995,0.42771175675571316
8190456400,1808570710,345.389,0.3438515040478765
8190456400,8190456409,117.94299999999998,0.11559058209702194
8190456409,1808612313,258.235,0.2581547410392977
8190456409,8190456400,117.94299999999998,0.11559058209702194
8190456409,8190456414,101.945,0.10194432341768077
8190456414,8190456409,101.945,0.10194432341768077
8190456415,8190456416,31.078,0.031077542306141185
8190456415,1808612280,277.204,0.27005619659464125
8190456415,1808570680,145.80599999999998,0.14309214148855415
8190456416,8190456415,31.078,0.031077542306141185
8190456417,8190456419,153.394,0.15339443789360174
8190456417,1808570680,134.639,0.13007628841456909
8190456417,1808612307,313.117,0.3104049145978745
8190456419,8190456417,153.394,0.15339443789360174
8190456419,8190456426,58.917,0.0589169761426971
8190456419,8190456421,70.464,0.07024899912012166
8190456421,8190456424,59.583,0.0595832573257427
8190456421,8190456434,51.794,0.051793503281054164
8190456421,8190456419,70.464,0.07024899912012166
8190456422,8190456427,39.644,0.03964371913940424
8190456422,8190456424,89.19800000000001,0.089057285983585
8190456422,8190456434,187.349,0.13747472444535938
8190456424,1808570619,79.036,0.07903637601258143
8190456424,8190456421,59.583,0.0595832573257427
8190456424,8190456422,89.19800000000001,0.089057285983585
8190456424,8190456426,60.466,0.06042980664681741
8190456426,8190456419,58.917,0.0589169761426971
8190456426,8190456424,60.466,0.06042980664681741
8190456426,8190473642,73.49,0.07261818422222757
8190456427,1808570607,178.367,0.17836695892193882
8190456427,8190456422,39.644,0.03964371913940424
8190456427,1808570619,216.772,0.15569468633727704
8190456434,8190456421,51.794,0.051793503281054164
8190456434,1808570729,77.532,0.07753166804178549
8190456434,8190456422,187.349,0.13747472444535938
8190456435,8190456440,48.974999999999994,0.04892650420909794
8190456435,8190456438,114.93700000000001,0.10545468695044943
8190456435,8190456445,175.377,0.16752723687837126
8190456438,1808613616,261.606,0.2592103398394364
8190456438,1808613599,349.27700000000004,0.34830433251429044
8190456438,8190456435,114.93700000000001,0.10545468695044943
8190456440,8190456435,48.974999999999994,0.04892650420909794
8190456445,8190456435,175.377,0.16752723687837126
8190456446,8190456447,213.497,0.21349699015298357
8190456447,1808613588,10.125,0.010125085888688884
8190456447,8190456446,213.497,0.21349699015298357
8190456447,1808613601,118.36000000000001,0.11771006964032384
8190473627,1808613588,52.24,0.05224040201536227
8190473627,1808613611,420.47900000000004,0.3342021643237652
8190473627,8190473634,265.537,0.23887226010074922
8190473634,8190473627,265.537,0.23887226010074922
8190473635,8190473636,0.46,0.0004603215958218453
8190473636,537976508,181.87,0.1818700209492912
8190473636,537976488,298.052,0.2980515075292948
8190473636,8190473635,0.46,0.0004603215958218453
8190473636,8190473640,538.502,0.37754127170773083
8190473640,537976488,233.334,0.23332229221298742
8190473640,8190473636,538.502,0.37754127170773083
8190473642,1808570619,50.54,0.05054043746366694
8190473642,1808570680,114.925,0.11492474327383474
8190473642,8190456426,73.49,0.07261818422222757
8190473647,8190473659,43.866,0.04386645915157514
8190473647,8190473650,88.482,0.08773291830456492
8190473647,8190473665,241.419,0.24126609423993903
8190473647,8190473674,219.22,0.21921329610921012
8190473650,8190473699,48.669,0.0486690470135992
8190473650,8190473647,88.482,0.08773291830456492
8190473650,8190473668,227.566,0.2275600666716397
8190473650,8190473669,227.86700000000002,0.22785899206260377
8190473658,8190473699,142.222,0.11552872286442441
8190473659,8190473647,43.866,0.04386645915157514
8190473659,8190473704,48.897,0.04816144215182188
8190473659,8190473676,214.777,0.21477637222053217
8190473659,8190473665,287.53600000000006,0.24530237724270318
8190473662,677289193,82.288,0.08228776722867191
8190473662,677289189,211.658,0.2116582274996118
8190473662,8190473704,16.235,0.01623459139530631
8190473665,8190473695,43.755,0.04375530290153683
8190473665,8190473647,241.41899999999998,0.24126609423993903
8190473665,8190473659,287.536,0.24530237724270318
8190473668,8190473695,44.183,0.04418325205673475
8190473668,8190473650,227.566,0.2275600666716397
8190473668,8190473699,276.872,0.2358160940617059
8190473669,677289188,138.891,0.13889116190893153
8190473669,8190473671,43.656,0.04365588552975313
8190473669,8190473650,227.867,0.22785899206260377
8190473671,8190473669,43.656,0.04365588552975313
8190473671,8190473674,44.115,0.04411460432191452
8190473671,8190473673,204.372,0.2043718532706032
8190473673,8190473671,204.372,0.2043718532706032
8190473674,8190473671,44.115,0.04411460432191452
8190473674,8190473676,45.041,0.04504143032189435
8190473674,8190473647,219.22,0.21921329610921012
8190473676,8190473674,45.041,0.04504143032189435
8190473676,8190473678,62.037,0.062037380247754
8190473676,8190473659,214.777,0.21477637222053217
8190473678,8190473676,62.037,0.062037380247754
8190473678,677289189,28.404,0.028403765020894315
8190473678,8190473704,213.86999999999998,0.21326863896156392
8190473685,8190473709,241.054,0.2403094554081648
8190473691,8190473709,32.974,0.032974289273689755
8190473691,2494943333,2043.882,2.0409806729125965
8190473691,8190473710,143.087,0.143086708296028
8190473692,8190473699,184.055,0.18405516427621862
8190473695,8190473665,43.755,0.04375530290153683
8190473695,8190473668,44.183,0.04418325205673475
8190473695,8190473697,197.404,0.19740418658271394
8190473697,8190473695,197.404,0.19740418658271394
8190473699,8190473692,184.055,0.18405516427621862
8190473699,8190473658,142.222,0.11552872286442441
8190473699,8190473650,48.669,0.0486690470135992
8190473699,8190473668,276.872,0.2358160940617059
8190473704,8190473662,16.235,0.01623459139530631
8190473704,8190473659,48.897,0.04816144215182188
8190473704,8190473678,213.87,0.21326863896156392
8190473705,8190473707,199.412,0.14890745614749185
8190473707,1808609553,72.587,0.07258683816579309
8190473707,8190478924,154.105,0.1541049667122013
8190473707,8190473705,199.412,0.14890745614749185
8190473708,8190473709,143.661,0.14366054741195014
8190473708,8190473710,31.78,0.03177955507395356
8190473708,1808612292,446.71799999999996,0.4465992669964264
8190473709,8190473708,143.661,0.14366054741195014
8190473709,8190473691,32.974,0.032974289273689755
8190473709,8190473685,241.05399999999997,0.2403094554081648
8190473710,8190473708,31.78,0.03177955507395356
8190473710,8190473691,143.087,0.143086708296028
8190473710,1808570734,515.6020000000001,0.5023165078687254
8190473711,8190473713,100.459,0.1001932709054521
8190473711,8190473715,87.54,0.08734073209770463
8190473711,8190478932,121.861,0.12161675292953356
8190473713,8190473714,85.547,0.08549779618785117
8190473713,8190478924,223.496,0.18533367880288817
8190473713,8190473711,100.459,0.1001932709054521
8190473714,8190473715,100.621,0.10062126171888053
8190473714,8190478919,89.689,0.08968933595320552
8190473714,8190473713,85.547,0.08549779618785117
8190473715,8190473714,100.621,0.10062126171888053
8190473715,8190478917,297.394,0.29736613633269104
8190473715,8190473711,87.54,0.08734073209770463
8190478917,8190473715,297.394,0.29736613633269104
8190478919,1808609561,396.802,0.39680196564955045
8190478919,1808609553,163.669,0.16366948935816744
8190478919,8190473714,89.689,0.08968933595320552
8190478924,8190473707,154.105,0.1541049667122013
8190478924,677289138,127.06,0.12705950074210473
8190478924,8190473713,223.496,0.18533367880288817
8190478932,8190473711,121.86099999999999,0.12161675292953356
8190478934,677289142,68.005,0.06800521189349398
8190478934,8190478939,596.001,0.5959695802632878
8190478939,677289174,71.983,0.07198338984704267
8190478939,8190478934,596.001,0.5959695802632878
8190478939,677289182,77.59100000000001,0.07759114709574036
8190478946,8190478947,68.13,0.06812962826779993
8190478946,8190478950,204.845,0.1448994833184116
8190478946,8190504696,108.119,0.10774141051273095
8190478947,8190478946,68.13,0.06812962826779993
8190478947,8190478954,138.374,0.13837370632060325
8190478947,677289139,442.55600000000004,0.3705381701554845
8190478950,677289138,52.724,0.05272370663941206
8190478950,8190504696,95.541,0.09554066252685683
8190478950,8190478946,204.845,0.1448994833184116
8190478954,677289182,226.963,0.2269630537965447
8190478954,8190478947,138.374,0.13837370632060325
8190478954,1808651416,381.60800000000006,0.3658770068123667
8190478958,8190497467,35.641,0.03564088719596784
8190478958,8190478966,130.733,0.10029374072731
8190478958,8190478961,145.984,0.14383722050018083
8190478961,8190479002,29.301,0.029301153745069284
8190478961,8190478958,145.984,0.14383722050018083
8190478961,8190497472,34.933,0.03249683957086346
8190478961,8190497472,34.164,0.03249683957086346
8190478961,8190525955,803.36,0.060314635903927195
8190478966,8190497467,93.297,0.09329681559892655
8190478966,8190478968,35.396,0.03518513500658638
8190478966,8190478958,130.733,0.10029374072731
8190478968,8190478969,34.346,0.034346396121339544
8190478968,8190497473,93.289,0.09328872209476999
8190478968,8190478966,35.396,0.03518513500658638
8190478969,8190478968,34.346,0.034346396121339544
8190478969,8190497474,90.553,0.09055261535590499
8190478969,8190478971,34.896,0.03483455105702353
8190478971,8190478974,87.819,0.08781878112251569
8190478971,8190478969,34.896,0.03483455105702353
8190478971,8190478976,47.672,0.0475462103135457
8190478972,8190478978,21.83,0.021549790908020786
8190478972,8190478974,84.351,0.08417336541522434
8190478972,8190478995,142.98,0.1173151542606189
8190478972,8190478986,36.67100000000001,0.035743587457741255
8190478974,8190478971,87.819,0.08781878112251569
8190478974,8190497474,33.347,0.03334740456261292
8190478974,8190478972,84.351,0.08417336541522434
8190478976,4613488554,429.718,0.42948272458887227
8190478976,8190478971,47.672,0.0475462103135457
8190478978,8190478972,21.83,0.021549790908020786
8190478978,8190478985,98.406,0.09754536724705135
8190478978,8190478979,87.22699999999999,0.08605868843107506
8190478979,8190478978,87.22699999999999,0.08605868843107506
8190478985,8190479005,34.768,0.034768097145212264
8190478985,8190478978,98.40599999999999,0.09754536724705135
8190478985,8190479002,36.07299999999999,0.0339723657100816
8190478986,8190479003,34.298,0.03429779741500237
8190478986,8190497474,81.397,0.08139675874931351
8190478986,8190478972,36.671,0.035743587457741255
8190478995,8190479035,35.866,0.03586639646337412
8190478995,8190478972,142.98000000000002,0.1173151542606189
8190478995,8190479045,75.69500000000001,0.07257382334979776
8190479002,8190478961,29.301,0.029301153745069284
8190479002,8190479045,122.18700000000001,0.09138076884678034
8190479002,8190478985,36.073,0.0339723657100816
8190479003,8190478986,34.298,0.03429779741500237
8190479003,8190497473,79.572,0.07957204898204329
8190479003,8190479005,34.407,0.03429779716758015
8190479005,8190497467,81.401,0.08140112737348107
8190479005,8190478985,34.768,0.034768097145212264
8190479005,8190479003,34.407,0.03429779716758015
8190479006,8190479011,29.711,0.029711325438604344
8190479006,8190479035,141.086,0.10992703723417323
8190479006,8190497485,113.79799999999999,0.10828761166885292
8190479011,8190479006,29.711,0.029711325438604344
8190479011,8190479013,29.712,0.029418530367220884
8190479011,8190479036,110.18900000000001,0.1089891906660014
8190479013,8190479014,30.621000000000002,0.030203395159545777
8190479013,8190479011,29.712,0.029418530367220884
8190479013,8190479037,111.22800000000001,0.11059150496162191
8190479014,8190479020,108.365,0.10788722362463822
8190479014,8190479013,30.621000000000002,0.030203395159545777
8190479014,8190479038,117.819,0.11704939515638639
8190479020,8190479021,33.46,0.03345950732755261
8190479020,8190479014,108.36500000000001,0.10788722362463822
8190479020,8190479039,155.662,0.15524146512945536
8190479021,8190479020,33.46,0.03345950732755261
8190479024,8190479036,39.495000000000005,0.03868544188937423
8190479024,8190479045,218.37,0.18436685077294876
8190479024,8190479040,228.411,0.21020595028767636
8190479035,8190478995,35.866,0.03586639646337412
8190479035,8190497485,35.835,0.03583473119009503
8190479035,8190479006,141.086,0.10992703723417323
8190479036,8190497485,30.441,0.030440631288175098
8190479036,8190479037,26.989,0.02698861214466356
8190479036,8190479011,110.189,0.1089891906660014
8190479036,8190479024,39.495000000000005,0.03868544188937423
8190479037,8190479036,26.989,0.02698861214466356
8190479037,8190479038,30.637,0.03063670839844039
8190479037,8190479013,111.228,0.11059150496162191
8190479038,8190479037,30.637,0.03063670839844039
8190479038,8190479039,99.443,0.09944267386211536
8190479038,8190479014,117.81899999999999,0.11704939515638639
8190479039,8190479038,99.443,0.09944267386211536
8190479039,8190479020,155.662,0.15524146512945536
8190479039,8190479040,133.735,0.1018096600997855
8190479040,8190479041,104.437,0.1044367592042047
8190479040,8190479039,133.735,0.1018096600997855
8190479040,8190479024,228.411,0.21020595028767636
8190479041,2494943327,551.988,0.5519877696629911
8190479041,8190479040,104.437,0.1044367592042047
8190479041,4613488554,411.244,0.40828913537644784
8190479045,8190479002,122.18700000000001,0.09138076884678034
8190479045,8190478995,75.695,0.07257382334979776
8190479045,8190479024,218.37,0.18436685077294876
8190497467,8190478966,93.297,0.09329681559892655
8190497467,8190479005,81.401,0.08140112737348107
8190497467,8190497473,35.185,0.035185024502432535
8190497467,8190478958,35.641,0.03564088719596784
8190497472,8190478961,34.164,0.03249683957086346
8190497472,8190478961,34.933,0.03249683957086346
8190497472,8190497490,54.062999999999995,0.05330075668030623
8190497473,8190497474,34.273,0.03427330205299701
8190497473,8190497467,35.185,0.035185024502432535
8190497473,8190479003,79.572,0.07957204898204329
8190497473,8190478968,93.289,0.09328872209476999
8190497474,8190478974,33.347,0.03334740456261292
8190497474,8190497473,34.273,0.03427330205299701
8190497474,8190478969,90.553,0.09055261535590499
8190497474,8190478986,81.397,0.08139675874931351
8190497485,8190479035,35.835,0.03583473119009503
8190497485,8190479036,30.441,0.030440631288175098
8190497485,8190479006,113.798,0.10828761166885292
8190497486,8190497490,77.743,0.0766487554904338
8190497486,8190504621,58.727000000000004,0.058356886698232455
8190497486,8190504618,75.785,0.05553998960009398
8190497490,8190497503,369.525,0.2712908315633348
8190497490,8190497472,54.062999999999995,0.05330075668030623
8190497490,8190497486,77.743,0.0766487554904338
8190497496,8190497501,243.01600000000002,0.18414129936557905
8190497496,8190497503,25.455,0.023527162946563464
8190497496,8190497502,24.475,0.021969854518075663
8190497496,8731195925,157.699,0.1574612130538877
8190497501,8190497496,243.01600000000002,0.18414129936557905
8190497502,8190497503,10.299,0.010298681376559097
8190497502,8190504682,23.911,0.02391116786170315
8190497502,8190497496,24.474999999999998,0.021969854518075663
8190497503,8190497502,10.299,0.010298681376559097
8190497503,8190504683,23.899,0.023898523061468804
8190497503,8190497490,369.525,0.2712908315633348
8190497503,8190497496,25.455,0.023527162946563464
8190504618,8731195926,13.557,0.013557082259918802
8190504618,8731195925,9.292,0.00929219510276984
8190504618,8190497486,75.785,0.05553998960009398
8190504620,8190504621,14.588999999999999,0.013205973591721583
8190504620,8190504627,10.613,0.010086434907315287
8190504620,8731195926,38.434000000000005,0.03821218788323775
8190504621,8190497486,58.727,0.058356886698232455
8190504621,8190504654,20.031,0.016379348878604042
8190504621,8190504620,14.588999999999999,0.013205973591721583
8190504627,8190504630,64.963,0.051621318332915014
8190504627,8190504620,10.613,0.010086434907315287
8190504627,8190504654,13.469999999999999,0.012352945865035216
8190504630,8190504671,20.521,0.0205210317747615
8190504630,8190504627,64.963,0.051621318332915014
8190504630,8190504660,48.837,0.048825927168056525
8190504649,8190504654,121.566,0.09796311186964501
8190504654,8190504627,13.469999999999999,0.012352945865035216
8190504654,8190504621,20.031,0.016379348878604042
8190504654,8190504649,121.566,0.09796311186964501
8190504660,8190504630,48.837,0.048825927168056525
8190504663,8190504675,20.16,0.020159756359452292
8190504663,677289150,1032.528,0.8321578885084252
8190504663,4613488549,243.25799999999998,0.24325790374627654
8190504671,8190504675,18.772,0.018771641104305205
8190504671,8190504630,20.521,0.0205210317747615
8190504671,8731195926,59.739,0.0597386454755422
8190504675,8190504671,18.772,0.018771641104305205
8190504675,8190504663,20.16,0.020159756359452292
8190504675,8731195925,60.091,0.05989429725404574
8190504682,8190497502,23.911,0.02391116786170315
8190504682,8190504683,15.805,0.015804924570880646
8190504682,8190504684,33.224000000000004,0.03299931558277688
8190504683,8190497503,23.899,0.023898523061468804
8190504683,8190504682,15.805,0.015804924570880646
8190504683,8190504688,32.31,0.030285265307705197
8190504684,8190504688,23.367,0.023367418967802936
8190504684,8190504682,33.224000000000004,0.03299931558277688
8190504688,4613488552,88.825,0.08882487427669901
8190504688,8190504683,32.31,0.030285265307705197
8190504696,8190478950,95.541,0.09554066252685683
8190504696,677289137,65.792,0.0657916344850619
8190504696,8190478946,108.119,0.10774141051273095
8190504710,8190504717,195.279,0.19248528536215084
8190504717,8190504734,9.197,0.009196691237180886
8190504717,677289093,35.325,0.03532548631749233
8190504717,8190504719,57.702,0.05585588740474563
8190504717,8190504710,195.279,0.19248528536215084
8190504719,8190504717,57.702,0.05585588740474563
8190504734,8190504717,9.197,0.009196691237180886
8190504734,677289092,38.848,0.02609843629964445
8190504734,8190504737,141.031,0.14014318061545777
8190504737,8190504734,141.031,0.14014318061545777
8190523300,8190523310,80.988,0.08098775557367621
8190523300,1621510861,269.919,0.2586730138634254
8190523300,8190523309,65.66199999999999,0.0595855320330712
8190523309,677289143,289.168,0.28916728035481126
8190523309,8190523300,65.662,0.0595855320330712
8190523310,8190523300,80.988,0.08098775557367621
8190523310,8190523316,104.207,0.10420724827720433
8190523310,8190523315,41.351,0.04135131554506062
8190523310,8190523312,82.47800000000001,0.08022996411514391
8190523312,8190523314,80.55,0.08055012205913578
8190523312,8190525818,40.78,0.0407798054734293
8190523312,8190525817,82.337,0.08233714572680323
8190523312,8190523310,82.47800000000001,0.08022996411514391
8190523314,8190523312,80.55,0.08055012205913578
8190523314,8190525819,46.236,0.046235777946098615
8190523314,1621528002,140.03300000000002,0.1190724665437856
8190523315,8190523310,41.351,0.04135131554506062
8190523316,1621528007,34.413,0.03441348854869779
8190523316,8190523310,104.207,0.10420724827720433
8190523316,1779072268,80.7,0.07601048732783175
8190525817,8190523312,82.337,0.08233714572680323
8190525818,8190523312,40.78,0.0407798054734293
8190525819,8190523314,46.236,0.046235777946098615
8190525826,677289154,199.305,0.19930542710403643
8190525826,677289152,101.767,0.10176651569371904
8190525826,8190525827,18.191,0.01819073190901449
8190525827,8190525826,18.191,0.01819073190901449
8190525868,8190525869,64.39,0.06439018988999624
8190525869,3654455818,54.121,0.05412066964207291
8190525869,8190525868,64.39,0.06439018988999624
8190525869,677289147,277.766,0.27775926830356484
8190525870,8190525925,121.911,0.12169274822461051
8190525870,8190525878,393.76700000000005,0.26655661253233237
8190525878,8190525880,124.87,0.1248284456333462
8190525878,8190525870,393.76700000000005,0.26655661253233237
8190525878,8190525888,68.272,0.06819878991720915
8190525878,8190525882,196.447,0.19613992022235438
8190525880,8190525878,124.87,0.1248284456333462
8190525880,8190525886,81.15199999999999,0.08111444373515722
8190525880,8190525883,131.082,0.12633258974868025
8190525882,1670551651,24.077,0.024076688868139646
8190525882,8190525878,196.447,0.19613992022235438
8190525883,8190525880,131.082,0.12633258974868025
8190525886,8190525882,189.063,0.18821328040894558
8190525886,8190525880,81.15199999999999,0.08111444373515722
8190525888,8190525878,68.272,0.06819878991720915
8190525909,898597133,131.432,0.1314319624016751
8190525909,8190525929,79.859,0.07500966269966076
8190525909,8190525913,64.276,0.06264076402380542
8190525909,8190525967,115.786,0.11570240001114378
8190525913,8190525909,64.276,0.06264076402380542
8190525913,8190525923,255.79399999999998,0.1502077996951895
8190525913,8190525958,136.743,0.13577449104475176
8190525913,8190525961,100.60499999999999,0.10036120764997167
8190525923,8190525913,255.79399999999998,0.1502077996951895
8190525923,8190525925,63.08,0.06058642459068841
8190525923,8190525965,70.559,0.06676688448514803
8190525925,8190525965,40.932,0.04093157569301788
8190525925,8190525923,63.08,0.06058642459068841
8190525929,8190525932,56.644000000000005,0.05629984016650201
8190525929,8190525909,79.859,0.07500966269966076
8190525929,8190525970,103.23499999999999,0.09999352490855921
8190525932,8190525935,52.286,0.04999528872853325
8190525932,8190525929,56.644,0.05629984016650201
8190525932,8190525979,80.449,0.08007178500822483
8190525932,8190525977,65.078,0.06476958043330722
8190525935,8190525932,52.286,0.04999528872853325
8190525935,8190525983,19.724,0.01961598169785181
8190525935,8190525982,37.455,0.036441582986044815
8190525936,898597131,326.446,0.31166485532522015
8190525955,8190478961,803.36,0.060314635903927195
8190525958,8190525975,22.121,0.02212085017883898
8190525958,5952006282,273.107,0.27310768756103104
8190525958,8190525913,136.743,0.13577449104475176
8190525961,8190525913,100.605,0.10036120764997167
8190525965,644619894,510.762,0.508609508876331
8190525965,8190525923,70.559,0.06676688448514803
8190525967,8190525909,115.786,0.11570240001114378
8190525970,8190525929,103.235,0.09999352490855921
8190525971,8190525975,141.06799999999998,0.13094632965318645
8190525975,8190525958,22.121,0.02212085017883898
8190525975,898597133,49.543,0.04954308446979732
8190525975,8190525971,141.06799999999998,0.13094632965318645
8190525977,8190525932,65.078,0.06476958043330722
8190525979,8190525932,80.449,0.08007178500822483
8190525982,8190525935,37.455,0.036441582986044815
8190525983,8190525987,95.601,0.09560068204163803
8190525983,8190525986,17.072,0.01706750634381544
8190525983,8190525935,19.724,0.01961598169785181
8190525986,8190525983,17.072,0.01706750634381544
8190525987,8190525983,95.601,0.09560068204163803
8190525992,8190526000,34.967,0.034746641327326924
8190525992,8190525994,156.053,0.15591911006774836
8190525992,8190526001,137.707,0.13767792221919217
8190525994,8190525992,156.053,0.15591911006774836
8190525994,8190525998,80.453,0.06992634860854142
8190525994,8190526007,61.101000000000006,0.06101413279506256
8190525998,8190525994,80.453,0.06992634860854142
8190526000,8190537283,252.35199999999998,0.2500419075612911
8190526000,1942891350,282.987,0.28241888761078243
8190526000,8190525992,34.967,0.034746641327326924
8190526001,8190526004,78.662,0.07852887784423611
8190526001,8190525992,137.707,0.13767792221919217
8190526001,8190526006,171.807,0.17172849134375695
8190526004,8190526001,78.662,0.07852887784423611
8190526006,8190526001,171.807,0.17172849134375695
8190526007,8190525994,61.101,0.06101413279506256
8190537278,1942891379,35.344,0.0353437165759447
8190537279,8190537282,148.01399999999998,0.14761208535234427
8190537282,1942891385,32.116,0.03211566322420404
8190537282,1942891379,38.286,0.03828216830465286
8190537282,8190537279,148.014,0.14761208535234427
8190537283,1942891379,65.598,0.06559829575133702
8190537283,8190526000,252.352,0.2500419075612911
8190537283,8190537285,80.051,0.07923989694649998
8190537285,8190537283,80.051,0.07923989694649998
8190537314,530655594,185.252,0.18525188180639457
8190537314,1762143720,221.699,0.21878125505176285
8190537314,8190555423,244.73700000000002,0.2045397287795845
